timestamp,timestamp_unix,d_3-2,dt_3-2,d_3-4,dt_3-4,d_3-6,dt_3-6,d_4-3,dt_4-3
2023-04-10 13:28:15.492731,1681133295,266,228,165,183,151,160,0,0
2023-04-10 13:58:15.492731,1681135095,266,239,165,186,151,174,0,0
2023-04-10 14:28:15.492731,1681136895,266,240,165,195,151,172,0,0
2023-04-10 14:58:15.492731,1681138695,266,244,165,197,151,162,0,0
2023-04-10 15:28:15.492731,1681140495,266,245,165,200,151,172,0,0
2023-04-10 15:58:15.492731,1681142295,266,257,165,199,151,164,0,0
2023-04-10 16:28:15.492731,1681144095,266,249,165,196,151,167,0,0
2023-04-10 16:58:15.492731,1681145895,266,265,165,180,151,163,0,0
2023-04-10 17:28:15.492731,1681147695,266,232,165,170,151,151,0,0
2023-04-10 17:58:15.492731,1681149495,266,206,165,174,151,149,0,0
2023-04-10 18:28:15.492731,1681151295,266,197,165,165,151,145,0,0
2023-04-10 18:58:15.492731,1681153095,266,199,165,156,151,133,0,0
2023-04-10 19:28:15.492731,1681154895,266,193,165,147,151,124,0,0
2023-04-10 19:58:15.492731,1681156695,266,188,165,143,151,124,0,0
2023-04-10 20:28:15.492731,1681158495,266,188,165,140,151,119,0,0
2023-04-10 20:58:15.492731,1681160295,266,188,165,143,151,119,0,0
2023-04-10 21:28:15.492731,1681162095,266,190,165,140,151,123,0,0
2023-04-10 21:58:15.492731,1681163895,266,190,165,141,151,118,0,0
2023-04-10 22:28:15.492731,1681165695,266,183,165,126,151,113,0,0
2023-04-10 22:58:15.492731,1681167495,266,187,165,129,151,117,0,0
2023-04-10 23:28:15.492731,1681169295,266,184,165,126,151,105,0,0
2023-04-10 23:58:15.492731,1681171095,266,180,165,137,151,99,0,0
2023-04-11 00:28:15.492731,1681172895,266,177,165,128,151,123,0,0
2023-04-11 00:58:15.492731,1681174695,266,180,165,117,151,109,0,0
2023-04-11 01:28:15.492731,1681176495,266,176,165,139,151,117,0,0
2023-04-11 01:58:15.492731,1681178295,266,178,165,141,151,117,0,0
