timestamp,timestamp_unix,d_5-4,dt_5-4,d_5-6,dt_5-6,d_6-0,dt_6-0,d_6-3,dt_6-3
2023-05-27 13:39:12.673211,1685194752,167,158,124,134,40,42,0,0
2023-05-27 14:09:12.673211,1685196552,167,167,124,127,40,38,0,0
2023-05-27 14:39:12.673211,1685198352,167,162,124,119,40,38,0,0
2023-05-27 15:09:12.673211,1685200152,167,153,124,121,40,39,0,0
2023-05-27 15:39:12.673211,1685201952,167,144,124,126,40,42,0,0
2023-05-27 16:09:12.673211,1685203752,167,160,124,133,40,43,0,0
2023-05-27 16:39:12.673211,1685205552,167,166,124,128,40,50,0,0
2023-05-27 17:09:12.673211,1685207352,167,173,124,129,40,47,0,0
2023-05-27 17:39:12.673211,1685209152,167,171,124,124,40,40,0,0
2023-05-27 18:09:12.673211,1685210952,167,178,124,125,40,38,0,0
2023-05-27 18:39:12.673211,1685212752,167,173,124,130,40,39,0,0
2023-05-27 19:09:12.673211,1685214552,167,166,124,122,40,35,0,0
2023-05-27 19:39:12.673211,1685216352,167,157,124,119,40,37,0,0
2023-05-27 20:09:12.673211,1685218152,167,165,124,115,40,33,0,0
2023-05-27 20:39:12.673211,1685219952,167,166,124,115,40,30,0,0
2023-05-27 21:09:12.673211,1685221752,167,165,124,116,40,29,0,0
2023-05-27 21:39:12.673211,1685223552,167,148,124,119,40,32,0,0
2023-05-27 22:09:12.673211,1685225352,167,170,124,112,40,32,0,0
2023-05-27 22:39:12.673211,1685227152,167,148,124,110,40,29,0,0
2023-05-27 23:09:12.673211,1685228952,167,144,124,106,40,27,0,0
2023-05-27 23:39:12.673211,1685230752,167,147,124,105,40,25,0,0
2023-05-28 00:09:12.673211,1685232552,167,140,124,111,40,26,0,0
2023-05-28 00:39:12.673211,1685234352,167,127,124,110,40,28,0,0
2023-05-28 01:09:12.673211,1685236152,167,130,124,102,40,27,0,0
2023-05-28 01:39:12.673211,1685237952,167,141,124,102,40,28,0,0
2023-05-28 02:09:12.673211,1685239752,167,140,124,108,40,36,0,0
2023-05-28 02:39:12.673211,1685241552,167,138,124,111,40,28,0,0
2023-05-28 03:09:12.673211,1685243352,167,141,124,111,40,25,0,0
2023-05-28 03:39:12.673211,1685245152,167,165,124,98,40,30,0,0
2023-05-28 04:09:12.673211,1685246952,167,153,124,102,40,34,0,0
2023-05-28 04:39:12.673211,1685248752,167,143,124,114,40,32,0,0
2023-05-28 05:09:12.673211,1685250552,167,127,124,124,40,33,0,0
2023-05-28 05:39:12.673211,1685252352,167,132,124,109,40,31,0,0
2023-05-28 06:09:12.673211,1685254152,167,128,124,110,40,35,0,0
2023-05-28 06:39:12.673211,1685255952,167,154,124,103,40,33,0,0
2023-05-28 07:09:12.673211,1685257752,167,167,124,111,40,33,0,0
2023-05-28 07:39:12.673211,1685259552,167,146,124,117,40,36,0,0
2023-05-28 08:09:12.673211,1685261352,167,164,124,112,40,37,0,0
2023-05-28 08:39:12.673211,1685263152,167,154,124,118,40,39,0,0
2023-05-28 09:09:12.673211,1685264952,167,151,124,123,40,39,0,0
2023-05-28 09:39:12.673211,1685266752,167,152,124,127,40,36,0,0
2023-05-28 10:09:12.673211,1685268552,167,156,124,118,40,37,0,0
2023-05-28 10:39:12.673211,1685270352,167,172,124,120,40,37,0,0
2023-05-28 11:09:12.673211,1685272152,167,179,124,119,40,39,0,0
2023-05-28 11:39:12.673211,1685273952,167,176,124,120,40,42,0,0
2023-05-28 12:09:12.673211,1685275752,167,184,124,130,40,40,0,0
2023-05-28 12:39:12.673211,1685277552,167,166,124,118,40,37,0,0
2023-05-28 13:09:12.673211,1685279352,167,149,124,117,40,37,0,0
2023-05-28 13:39:12.673211,1685281152,167,147,124,126,40,36,0,0
2023-05-28 14:09:12.673211,1685282952,167,155,124,123,40,38,0,0
2023-05-28 14:39:12.673211,1685284752,167,156,124,124,40,37,0,0
2023-05-28 15:09:12.673211,1685286552,167,166,124,119,40,36,0,0
2023-05-28 15:39:12.673211,1685288352,167,154,124,116,40,36,0,0
2023-05-28 16:09:12.673211,1685290152,167,160,124,119,40,34,0,0
2023-05-28 16:39:12.673211,1685291952,167,154,124,122,40,33,0,0
2023-05-28 17:09:12.673211,1685293752,167,164,124,122,40,35,0,0
2023-05-28 17:39:12.673211,1685295552,167,161,124,118,40,37,0,0
2023-05-28 18:09:12.673211,1685297352,167,173,124,117,40,38,0,0
2023-05-28 18:39:12.673211,1685299152,167,177,124,119,40,40,0,0
2023-05-28 19:09:12.673211,1685300952,167,198,124,116,40,35,0,0
2023-05-28 19:39:12.673211,1685302752,167,150,124,116,40,35,0,0
2023-05-28 20:09:12.673211,1685304552,167,160,124,104,40,36,0,0
2023-05-28 20:39:12.673211,1685306352,167,157,124,104,40,35,0,0
2023-05-28 21:09:12.673211,1685308152,167,162,124,111,40,29,0,0
2023-05-28 21:39:12.673211,1685309952,167,156,124,106,40,32,0,0
2023-05-28 22:09:12.673211,1685311752,167,140,124,101,40,33,0,0
2023-05-28 22:39:12.673211,1685313552,167,133,124,98,40,35,0,0
2023-05-28 23:09:12.673211,1685315352,167,164,124,97,40,31,0,0
2023-05-28 23:39:12.673211,1685317152,167,149,124,96,40,28,0,0
2023-05-29 00:09:12.673211,1685318952,167,132,124,105,40,75,0,0
2023-05-29 00:39:12.673211,1685320752,167,133,124,101,40,35,0,0
2023-05-29 01:09:12.673211,1685322552,167,152,124,113,40,35,0,0
2023-05-29 01:39:12.673211,1685324352,167,161,124,108,40,35,0,0
2023-05-29 02:09:12.673211,1685326152,167,136,124,95,40,35,0,0
2023-05-29 02:39:12.673211,1685327952,167,133,124,97,40,35,0,0
2023-05-29 03:09:12.673211,1685329752,167,131,124,94,40,32,0,0
2023-05-29 03:39:12.673211,1685331552,167,130,124,92,40,31,0,0
2023-05-29 04:09:12.673211,1685333352,167,135,124,96,40,33,0,0
2023-05-29 04:39:12.673211,1685335152,167,153,124,107,40,32,0,0
2023-05-29 05:09:12.673211,1685336952,167,166,124,111,40,36,0,0
2023-05-29 05:39:12.673211,1685338752,167,192,124,119,40,37,0,0
2023-05-29 06:09:12.673211,1685340552,167,201,124,130,40,40,0,0
2023-05-29 06:39:12.673211,1685342352,167,206,124,132,40,39,0,0
2023-05-29 07:09:12.673211,1685344152,167,186,124,118,40,41,0,0
2023-05-29 07:39:12.673211,1685345952,167,188,124,130,40,44,0,0
2023-05-29 08:09:12.673211,1685347752,167,188,124,128,40,45,0,0
2023-05-29 08:39:12.673211,1685349552,167,174,124,122,40,47,0,0
2023-05-29 09:09:12.673211,1685351352,167,156,124,128,40,53,0,0
2023-05-29 09:39:12.673211,1685353152,167,177,124,135,40,50,0,0
2023-05-29 10:09:12.673211,1685354952,167,177,124,139,40,46,0,0
2023-05-29 10:39:12.673211,1685356752,167,174,124,134,40,48,0,0
2023-05-29 11:09:12.673211,1685358552,167,172,124,129,40,51,0,0
2023-05-29 11:39:12.673211,1685360352,167,167,124,124,40,47,0,0
2023-05-29 12:09:12.673211,1685362152,167,179,124,119,40,43,0,0
2023-05-29 12:39:12.673211,1685363952,167,189,124,119,40,42,0,0
2023-05-29 13:09:12.673211,1685365752,167,186,124,123,40,40,0,0
2023-05-29 13:39:12.673211,1685367552,167,193,124,136,40,43,0,0
2023-05-29 14:09:12.673211,1685369352,167,204,124,141,40,48,0,0
2023-05-29 14:39:12.673211,1685371152,167,188,124,143,40,43,0,0
2023-05-29 15:09:12.673211,1685372952,167,185,124,146,40,43,0,0
2023-05-29 15:39:12.673211,1685374752,167,180,124,147,40,43,0,0
2023-05-29 16:09:12.673211,1685376552,167,179,124,138,40,43,0,0
2023-05-29 16:39:12.673211,1685378352,167,168,124,138,40,41,0,0
2023-05-29 17:09:12.673211,1685380152,167,175,124,129,40,43,0,0
2023-05-29 17:39:12.673211,1685381952,167,172,124,124,40,45,0,0
2023-05-29 18:09:12.673211,1685383752,167,168,124,123,40,45,0,0
2023-05-29 18:39:12.673211,1685385552,167,166,124,122,40,45,0,0
2023-05-29 19:09:12.673211,1685387352,167,176,124,118,40,39,0,0
2023-05-29 19:39:12.673211,1685389152,167,173,124,118,40,37,0,0
2023-05-29 20:09:12.673211,1685390952,167,166,124,111,40,33,0,0
2023-05-29 20:39:12.673211,1685392752,167,141,124,105,40,32,0,0
2023-05-29 21:09:12.673211,1685394552,167,133,124,103,40,36,0,0
2023-05-29 21:39:12.673211,1685396352,167,150,124,103,40,30,0,0
2023-05-29 22:09:12.673211,1685398152,167,146,124,105,40,30,0,0
2023-05-29 22:39:12.673211,1685399952,167,140,124,99,40,28,0,0
2023-05-29 23:09:12.673211,1685401752,167,142,124,97,40,46,0,0
2023-05-29 23:39:12.673211,1685403552,167,150,124,99,40,49,0,0
2023-05-30 00:09:12.673211,1685405352,167,180,124,95,40,30,0,0
2023-05-30 00:39:12.673211,1685407152,167,143,124,88,40,29,0,0
2023-05-30 01:09:12.673211,1685408952,167,124,124,90,40,34,0,0
2023-05-30 01:39:12.673211,1685410752,167,136,124,93,40,35,0,0
2023-05-30 02:09:12.673211,1685412552,167,137,124,98,40,25,0,0
2023-05-30 02:39:12.673211,1685414352,167,138,124,96,40,33,0,0
2023-05-30 03:09:12.673211,1685416152,167,176,124,94,40,35,0,0
2023-05-30 03:39:12.673211,1685417952,167,110,124,90,40,34,0,0
2023-05-30 04:09:12.673211,1685419752,167,196,124,97,40,31,0,0
2023-05-30 04:39:12.673211,1685421552,167,173,124,104,40,37,0,0
2023-05-30 05:09:12.673211,1685423352,167,168,124,109,40,37,0,0
2023-05-30 05:39:12.673211,1685425152,167,172,124,126,40,41,0,0
2023-05-30 06:09:12.673211,1685426952,167,191,124,139,40,42,0,0
2023-05-30 06:39:12.673211,1685428752,167,205,124,138,40,42,0,0
2023-05-30 07:09:12.673211,1685430552,167,186,124,131,40,40,0,0
2023-05-30 07:39:12.673211,1685432352,167,183,124,133,40,46,0,0
2023-05-30 08:09:12.673211,1685434152,167,182,124,126,40,47,0,0
2023-05-30 08:39:12.673211,1685435952,167,190,124,126,40,45,0,0
2023-05-30 09:09:12.673211,1685437752,167,170,124,130,40,53,0,0
2023-05-30 09:39:12.673211,1685439552,167,159,124,128,40,53,0,0
2023-05-30 10:09:12.673211,1685441352,167,159,124,139,40,47,0,0
2023-05-30 10:39:12.673211,1685443152,167,182,124,134,40,43,0,0
2023-05-30 11:09:12.673211,1685444952,167,161,124,126,40,41,0,0
2023-05-30 11:39:12.673211,1685446752,167,165,124,128,40,45,0,0
2023-05-30 12:09:12.673211,1685448552,167,172,124,126,40,43,0,0
2023-05-30 12:39:12.673211,1685450352,167,173,124,121,40,39,0,0
2023-05-30 13:09:12.673211,1685452152,167,169,124,134,40,40,0,0
2023-05-30 13:39:12.673211,1685453952,167,179,124,131,40,44,0,0
2023-05-30 14:09:12.673211,1685455752,167,202,124,139,40,41,0,0
2023-05-30 14:39:12.673211,1685457552,167,191,124,144,40,38,0,0
2023-05-30 15:09:12.673211,1685459352,167,207,124,142,40,39,0,0
2023-05-30 15:39:12.673211,1685461152,167,185,124,138,40,43,0,0
2023-05-30 16:09:12.673211,1685462952,167,176,124,148,40,45,0,0
2023-05-30 16:39:12.673211,1685464752,167,178,124,139,40,39,0,0
2023-05-30 17:09:12.673211,1685466552,167,174,124,135,40,40,0,0
2023-05-30 17:39:12.673211,1685468352,167,180,124,126,40,39,0,0
2023-05-30 18:09:12.673211,1685470152,167,168,124,119,40,38,0,0
2023-05-30 18:39:12.673211,1685471952,167,168,124,122,40,40,0,0
2023-05-30 19:09:12.673211,1685473752,167,158,124,121,40,38,0,0
2023-05-30 19:39:12.673211,1685475552,167,162,124,111,40,34,0,0
2023-05-30 20:09:12.673211,1685477352,167,144,124,108,40,32,0,0
2023-05-30 20:39:12.673211,1685479152,167,145,124,107,40,31,0,0
2023-05-30 21:09:12.673211,1685480952,167,161,124,106,40,30,0,0
2023-05-30 21:39:12.673211,1685482752,167,142,124,100,40,33,0,0
2023-05-30 22:09:12.673211,1685484552,167,142,124,102,40,30,0,0
2023-05-30 22:39:12.673211,1685486352,167,143,124,105,40,28,0,0
2023-05-30 23:09:12.673211,1685488152,167,146,124,107,40,27,0,0
2023-05-30 23:39:12.673211,1685489952,167,173,124,97,40,25,0,0
2023-05-31 00:09:12.673211,1685491752,167,161,124,94,40,34,0,0
2023-05-31 00:39:12.673211,1685493552,167,167,124,92,40,24,0,0
2023-05-31 01:09:12.673211,1685495352,167,174,124,94,40,24,0,0
2023-05-31 01:39:12.673211,1685497152,167,159,124,97,40,38,0,0
2023-05-31 02:09:12.673211,1685498952,167,129,124,100,40,53,0,0
2023-05-31 02:39:12.673211,1685500752,167,131,124,100,40,35,0,0
2023-05-31 03:09:12.673211,1685502552,167,140,124,91,40,34,0,0
2023-05-31 03:39:12.673211,1685504352,167,114,124,89,40,34,0,0
2023-05-31 04:09:12.673211,1685506152,167,117,124,94,40,33,0,0
2023-05-31 04:39:12.673211,1685507952,167,133,124,101,40,35,0,0
2023-05-31 05:09:12.673211,1685509752,167,151,124,115,40,35,0,0
2023-05-31 05:39:12.673211,1685511552,167,177,124,126,40,39,0,0
2023-05-31 06:09:12.673211,1685513352,167,196,124,134,40,43,0,0
2023-05-31 06:39:12.673211,1685515152,167,198,124,133,40,42,0,0
2023-05-31 07:09:12.673211,1685516952,167,181,124,119,40,40,0,0
2023-05-31 07:39:12.673211,1685518752,167,172,124,117,40,44,0,0
2023-05-31 08:09:12.673211,1685520552,167,173,124,127,40,47,0,0
2023-05-31 08:39:12.673211,1685522352,167,174,124,122,40,44,0,0
2023-05-31 09:09:12.673211,1685524152,167,169,124,120,40,46,0,0
2023-05-31 09:39:12.673211,1685525952,167,175,124,135,40,47,0,0
2023-05-31 10:09:12.673211,1685527752,167,169,124,127,40,46,0,0
2023-05-31 10:39:12.673211,1685529552,167,173,124,130,40,45,0,0
2023-05-31 11:09:12.673211,1685531352,167,189,124,126,40,44,0,0
2023-05-31 11:39:12.673211,1685533152,167,171,124,132,40,48,0,0
2023-05-31 12:09:12.673211,1685534952,167,162,124,130,40,41,0,0
2023-05-31 12:39:12.673211,1685536752,167,168,124,134,40,38,0,0
2023-05-31 13:09:12.673211,1685538552,167,175,124,133,40,41,0,0
2023-05-31 13:39:12.673211,1685540352,167,183,124,128,40,41,0,0
2023-05-31 14:09:12.673211,1685542152,167,205,124,133,40,42,0,0
2023-05-31 14:39:12.673211,1685543952,167,213,124,135,40,42,0,0
2023-05-31 15:09:12.673211,1685545752,167,188,124,139,40,42,0,0
2023-05-31 15:39:12.673211,1685547552,167,184,124,141,40,43,0,0
2023-05-31 16:09:12.673211,1685549352,167,194,124,147,40,45,0,0
2023-05-31 16:39:12.673211,1685551152,167,203,124,141,40,43,0,0
2023-05-31 17:09:12.673211,1685552952,167,188,124,131,40,47,0,0
2023-05-31 17:39:12.673211,1685554752,167,196,124,126,40,43,0,0
2023-05-31 18:09:12.673211,1685556552,167,202,124,123,40,40,0,0
2023-05-31 18:39:12.673211,1685558352,167,170,124,119,40,37,0,0
2023-05-31 19:09:12.673211,1685560152,167,154,124,118,40,36,0,0
2023-05-31 19:39:12.673211,1685561952,167,173,124,116,40,44,0,0
2023-05-31 20:09:12.673211,1685563752,167,178,124,115,40,33,0,0
2023-05-31 20:39:12.673211,1685565552,167,197,124,115,40,31,0,0
2023-05-31 21:09:12.673211,1685567352,167,160,124,116,40,31,0,0
2023-05-31 21:39:12.673211,1685569152,167,148,124,115,40,30,0,0
2023-05-31 22:09:12.673211,1685570952,167,166,124,112,40,30,0,0
2023-05-31 22:39:12.673211,1685572752,167,156,124,104,40,31,0,0
2023-05-31 23:09:12.673211,1685574552,167,115,124,101,40,29,0,0
2023-05-31 23:39:12.673211,1685576352,167,124,124,100,40,27,0,0
2023-06-01 00:09:12.673211,1685578152,167,140,124,99,40,25,0,0
2023-06-01 00:39:12.673211,1685579952,167,118,124,105,40,32,0,0
2023-06-01 01:09:12.673211,1685581752,167,126,124,101,40,35,0,0
2023-06-01 01:39:12.673211,1685583552,167,147,124,101,40,37,0,0
2023-06-01 02:09:12.673211,1685585352,167,200,124,99,40,34,0,0
2023-06-01 02:39:12.673211,1685587152,167,152,124,97,40,29,0,0
2023-06-01 03:09:12.673211,1685588952,167,115,124,91,40,34,0,0
2023-06-01 03:39:12.673211,1685590752,167,153,124,99,40,34,0,0
2023-06-01 04:09:12.673211,1685592552,167,155,124,114,40,38,0,0
2023-06-01 04:39:12.673211,1685594352,167,146,124,117,40,43,0,0
2023-06-01 05:09:12.673211,1685596152,167,152,124,125,40,38,0,0
2023-06-01 05:39:12.673211,1685597952,167,162,124,133,40,37,0,0
2023-06-01 06:09:12.673211,1685599752,167,181,124,140,40,41,0,0
2023-06-01 06:39:12.673211,1685601552,167,206,124,137,40,44,0,0
2023-06-01 07:09:12.673211,1685603352,167,200,124,128,40,39,0,0
2023-06-01 07:39:12.673211,1685605152,167,209,124,128,40,40,0,0
2023-06-01 08:09:12.673211,1685606952,167,173,124,124,40,43,0,0
2023-06-01 08:39:12.673211,1685608752,167,170,124,126,40,44,0,0
2023-06-01 09:09:12.673211,1685610552,167,155,124,125,40,44,0,0
2023-06-01 09:39:12.673211,1685612352,167,191,124,124,40,47,0,0
2023-06-01 10:09:12.673211,1685614152,167,202,124,132,40,49,0,0
2023-06-01 10:39:12.673211,1685615952,167,209,124,145,40,45,0,0
2023-06-01 11:09:12.673211,1685617752,167,199,124,141,40,45,0,0
2023-06-01 11:39:12.673211,1685619552,167,169,124,132,40,46,0,0
2023-06-01 12:09:12.673211,1685621352,167,185,124,135,40,52,0,0
2023-06-01 12:39:12.673211,1685623152,167,170,124,134,40,47,0,0
2023-06-01 13:09:12.673211,1685624952,167,176,124,135,40,41,0,0
2023-06-01 13:39:12.673211,1685626752,167,180,124,129,40,40,0,0
2023-06-01 14:09:12.673211,1685628552,167,193,124,132,40,39,0,0
2023-06-01 14:39:12.673211,1685630352,167,205,124,130,40,40,0,0
2023-06-01 15:09:12.673211,1685632152,167,196,124,130,40,46,0,0
2023-06-01 15:39:12.673211,1685633952,167,209,124,135,40,48,0,0
2023-06-01 16:09:12.673211,1685635752,167,184,124,144,40,50,0,0
2023-06-01 16:39:12.673211,1685637552,167,186,124,147,40,44,0,0
2023-06-01 17:09:12.673211,1685639352,167,181,124,146,40,43,0,0
2023-06-01 17:39:12.673211,1685641152,167,186,124,141,40,47,0,0
2023-06-01 18:09:12.673211,1685642952,167,190,124,138,40,47,0,0
2023-06-01 18:39:12.673211,1685644752,167,177,124,118,40,47,0,0
2023-06-01 19:09:12.673211,1685646552,167,176,124,120,40,36,0,0
2023-06-01 19:39:12.673211,1685648352,167,173,124,119,40,37,0,0
2023-06-01 20:09:12.673211,1685650152,167,170,124,116,40,38,0,0
2023-06-01 20:39:12.673211,1685651952,167,166,124,115,40,36,0,0
2023-06-01 21:09:12.673211,1685653752,167,139,124,114,40,39,0,0
2023-06-01 21:39:12.673211,1685655552,167,171,124,112,40,33,0,0
2023-06-01 22:09:12.673211,1685657352,167,154,124,119,40,31,0,0
2023-06-01 22:39:12.673211,1685659152,167,147,124,112,40,30,0,0
2023-06-01 23:09:12.673211,1685660952,167,146,124,110,40,28,0,0
2023-06-01 23:39:12.673211,1685662752,167,130,124,118,40,29,0,0
2023-06-02 00:09:12.673211,1685664552,167,161,124,115,40,30,0,0
2023-06-02 00:39:12.673211,1685666352,167,143,124,104,40,28,0,0
2023-06-02 01:09:12.673211,1685668152,167,141,124,98,40,26,0,0
2023-06-02 01:39:12.673211,1685669952,167,142,124,93,40,28,0,0
2023-06-02 02:09:12.673211,1685671752,167,137,124,92,40,29,0,0
2023-06-02 02:39:12.673211,1685673552,167,145,124,95,40,27,0,0
2023-06-02 03:09:12.673211,1685675352,167,138,124,99,40,29,0,0
2023-06-02 03:39:12.673211,1685677152,167,145,124,96,40,32,0,0
2023-06-02 04:09:12.673211,1685678952,167,143,124,105,40,35,0,0
2023-06-02 04:39:12.673211,1685680752,167,136,124,109,40,33,0,0
2023-06-02 05:09:12.673211,1685682552,167,138,124,115,40,34,0,0
2023-06-02 05:39:12.673211,1685684352,167,150,124,129,40,35,0,0
2023-06-02 06:09:12.673211,1685686152,167,161,124,129,40,36,0,0
2023-06-02 06:39:12.673211,1685687952,167,178,124,129,40,38,0,0
2023-06-02 07:09:12.673211,1685689752,167,187,124,127,40,43,0,0
2023-06-02 07:39:12.673211,1685691552,167,161,124,125,40,41,0,0
2023-06-02 08:09:12.673211,1685693352,167,168,124,122,40,48,0,0
2023-06-02 08:39:12.673211,1685695152,167,196,124,122,40,46,0,0
2023-06-02 09:09:12.673211,1685696952,167,182,124,121,40,43,0,0
2023-06-02 09:39:12.673211,1685698752,167,174,124,130,40,47,0,0
2023-06-02 10:09:12.673211,1685700552,167,180,124,129,40,46,0,0
2023-06-02 10:39:12.673211,1685702352,167,184,124,138,40,42,0,0
2023-06-02 11:09:12.673211,1685704152,167,189,124,132,40,44,0,0
2023-06-02 11:39:12.673211,1685705952,167,179,124,135,40,46,0,0
2023-06-02 12:09:12.673211,1685707752,167,170,124,141,40,40,0,0
2023-06-02 12:39:12.673211,1685709552,167,164,124,127,40,41,0,0
2023-06-02 13:09:12.673211,1685711352,167,171,124,129,40,38,0,0
2023-06-02 13:39:12.673211,1685713152,167,185,124,136,40,48,0,0
2023-06-02 14:09:12.673211,1685714952,167,181,124,148,40,46,0,0
2023-06-02 14:39:12.673211,1685716752,167,200,124,140,40,42,0,0
2023-06-02 15:09:12.673211,1685718552,167,191,124,136,40,38,0,0
2023-06-02 15:39:12.673211,1685720352,167,185,124,140,40,44,0,0
2023-06-02 16:09:12.673211,1685722152,167,190,124,143,40,45,0,0
2023-06-02 16:39:12.673211,1685723952,167,186,124,141,40,45,0,0
2023-06-02 17:09:12.673211,1685725752,167,175,124,127,40,45,0,0
2023-06-02 17:39:12.673211,1685727552,167,180,124,137,40,44,0,0
2023-06-02 18:09:12.673211,1685729352,167,177,124,131,40,39,0,0
2023-06-02 18:39:12.673211,1685731152,167,177,124,125,40,37,0,0
2023-06-02 19:09:12.673211,1685732952,167,188,124,122,40,43,0,0
2023-06-02 19:39:12.673211,1685734752,167,173,124,120,40,45,0,0
2023-06-02 20:09:12.673211,1685736552,167,170,124,118,40,39,0,0
2023-06-02 20:39:12.673211,1685738352,167,162,124,125,40,30,0,0
2023-06-02 21:09:12.673211,1685740152,167,161,124,113,40,33,0,0
2023-06-02 21:39:12.673211,1685741952,167,155,124,118,40,33,0,0
2023-06-02 22:09:12.673211,1685743752,167,150,124,112,40,33,0,0
2023-06-02 22:39:12.673211,1685745552,167,138,124,117,40,35,0,0
2023-06-02 23:09:12.673211,1685747352,167,130,124,116,40,33,0,0
2023-06-02 23:39:12.673211,1685749152,167,133,124,117,40,28,0,0
2023-06-03 00:09:12.673211,1685750952,167,133,124,114,40,28,0,0
2023-06-03 00:39:12.673211,1685752752,167,141,124,108,40,28,0,0
2023-06-03 01:09:12.673211,1685754552,167,132,124,106,40,26,0,0
2023-06-03 01:39:12.673211,1685756352,167,130,124,111,40,24,0,0
2023-06-03 02:09:12.673211,1685758152,167,141,124,104,40,23,0,0
2023-06-03 02:39:12.673211,1685759952,167,163,124,108,40,27,0,0
2023-06-03 03:09:12.673211,1685761752,167,185,124,110,40,29,0,0
2023-06-03 03:39:12.673211,1685763552,167,155,124,115,40,30,0,0
2023-06-03 04:09:12.673211,1685765352,167,124,124,100,40,30,0,0
2023-06-03 04:39:12.673211,1685767152,167,139,124,104,40,34,0,0
2023-06-03 05:09:12.673211,1685768952,167,133,124,122,40,30,0,0
2023-06-03 05:39:12.673211,1685770752,167,140,124,122,40,35,0,0
2023-06-03 06:09:12.673211,1685772552,167,131,124,113,40,35,0,0
2023-06-03 06:39:12.673211,1685774352,167,142,124,109,40,40,0,0
2023-06-03 07:09:12.673211,1685776152,167,145,124,118,40,39,0,0
2023-06-03 07:39:12.673211,1685777952,167,144,124,117,40,45,0,0
2023-06-03 08:09:12.673211,1685779752,167,145,124,137,40,42,0,0
2023-06-03 08:39:12.673211,1685781552,167,155,124,141,40,46,0,0
2023-06-03 09:09:12.673211,1685783352,167,179,124,127,40,47,0,0
2023-06-03 09:39:12.673211,1685785152,167,159,124,133,40,44,0,0
2023-06-03 10:09:12.673211,1685786952,167,176,124,142,40,40,0,0
2023-06-03 10:39:12.673211,1685788752,167,172,124,129,40,39,0,0
2023-06-03 11:09:12.673211,1685790552,167,147,124,132,40,39,0,0
2023-06-03 11:39:12.673211,1685792352,167,149,124,133,40,42,0,0
2023-06-03 12:09:12.673211,1685794152,167,153,124,140,40,43,0,0
2023-06-03 12:39:12.673211,1685795952,167,162,124,136,40,43,0,0
2023-06-03 13:09:12.673211,1685797752,167,169,124,131,40,39,0,0
2023-06-03 13:39:12.673211,1685799552,167,158,124,134,40,42,0,0
2023-06-03 14:09:12.673211,1685801352,167,167,124,127,40,38,0,0
2023-06-03 14:39:12.673211,1685803152,167,162,124,119,40,38,0,0
2023-06-03 15:09:12.673211,1685804952,167,153,124,121,40,39,0,0
2023-06-03 15:39:12.673211,1685806752,167,144,124,126,40,42,0,0
2023-06-03 16:09:12.673211,1685808552,167,160,124,133,40,43,0,0
2023-06-03 16:39:12.673211,1685810352,167,166,124,128,40,50,0,0
2023-06-03 17:09:12.673211,1685812152,167,173,124,129,40,47,0,0
2023-06-03 17:39:12.673211,1685813952,167,171,124,124,40,40,0,0
2023-06-03 18:09:12.673211,1685815752,167,178,124,125,40,38,0,0
2023-06-03 18:39:12.673211,1685817552,167,173,124,130,40,39,0,0
2023-06-03 19:09:12.673211,1685819352,167,166,124,122,40,35,0,0
2023-06-03 19:39:12.673211,1685821152,167,157,124,119,40,37,0,0
2023-06-03 20:09:12.673211,1685822952,167,165,124,115,40,33,0,0
2023-06-03 20:39:12.673211,1685824752,167,166,124,115,40,30,0,0
2023-06-03 21:09:12.673211,1685826552,167,165,124,116,40,29,0,0
2023-06-03 21:39:12.673211,1685828352,167,148,124,119,40,32,0,0
2023-06-03 22:09:12.673211,1685830152,167,170,124,112,40,32,0,0
2023-06-03 22:39:12.673211,1685831952,167,148,124,110,40,29,0,0
2023-06-03 23:09:12.673211,1685833752,167,144,124,106,40,27,0,0
2023-06-03 23:39:12.673211,1685835552,167,147,124,105,40,25,0,0
2023-06-04 00:09:12.673211,1685837352,167,140,124,111,40,26,0,0
2023-06-04 00:39:12.673211,1685839152,167,127,124,110,40,28,0,0
2023-06-04 01:09:12.673211,1685840952,167,130,124,102,40,27,0,0
2023-06-04 01:39:12.673211,1685842752,167,141,124,102,40,28,0,0
2023-06-04 02:09:12.673211,1685844552,167,140,124,108,40,36,0,0
2023-06-04 02:39:12.673211,1685846352,167,138,124,111,40,28,0,0
2023-06-04 03:09:12.673211,1685848152,167,141,124,111,40,25,0,0
2023-06-04 03:39:12.673211,1685849952,167,165,124,98,40,30,0,0
2023-06-04 04:09:12.673211,1685851752,167,153,124,102,40,34,0,0
2023-06-04 04:39:12.673211,1685853552,167,143,124,114,40,32,0,0
2023-06-04 05:09:12.673211,1685855352,167,127,124,124,40,33,0,0
2023-06-04 05:39:12.673211,1685857152,167,132,124,109,40,31,0,0
2023-06-04 06:09:12.673211,1685858952,167,128,124,110,40,35,0,0
2023-06-04 06:39:12.673211,1685860752,167,154,124,103,40,33,0,0
2023-06-04 07:09:12.673211,1685862552,167,167,124,111,40,33,0,0
2023-06-04 07:39:12.673211,1685864352,167,146,124,117,40,36,0,0
2023-06-04 08:09:12.673211,1685866152,167,164,124,112,40,37,0,0
2023-06-04 08:39:12.673211,1685867952,167,154,124,118,40,39,0,0
2023-06-04 09:09:12.673211,1685869752,167,151,124,123,40,39,0,0
